cve_id,cve_year,published_date,base_score,nvd_present,jvn_present,eu_present,kev_present,source_list,sources,source_count,cwe_list,nvd_published,lastmodified,nvd_base_score,cvss_baseseverity,cvss_vectorstring,cvss_attackvector,cvss_version,cvss_exploitability,cvss_impact,cwes,vendors,products,is_known_exploited,jvn_published,jvn_base_score,jvn_cvss_severity,eu_published,dateupdated,exploitedsince,eu_base_score,basescorevector,basescoreversion,epss,assigner,kev_published,duedate,knownransomwarecampaignuse,kev_listed,published,is_kev,desc_len,references_count,days_to_kev,repo_publication_lag,update_frequency,time_since_first_reference,cross_listing_count,cross_listing_std_days,cross_listing_variance,cwe_category,related_cwe_count,weakness_frequency,cwe_risk_factor,vendor_frequency,vendor_risk_factor,word_count,cvss_av,cvss_ac,cvss_pr,cvss_ui,cvss_s,cvss_c,cvss_i,cvss_a,cvss_v3_present,cvss_av_ord,cvss_ac_ord,cvss_pr_ord,cvss_ui_ord,cvss_s_ord,cvss_c_ord,cvss_i_ord,cvss_a_ord,epss_score,epss_percentile,epss_present,github_poc_count,exploitdb_present,metasploit_present,poc_present,poc_url_count,poc_any_present,first_poc_date,first_poc_lag_days,poc_within_30d,risk_score_xgb,risk_score_logreg,risk_score_rf,risk_score_pu,risk_score_kde,risk_score_base_only,base_only_auroc_train,base_only_auprc_train,base_only_auroc_test,base_only_auprc_test,kde_auroc_train,kde_auprc_train,kde_auroc_test,kde_auprc_test,xgb_auroc_train,xgb_auprc_train,xgb_auroc_test,xgb_auprc_test,logreg_auroc_train,logreg_auprc_train,logreg_auroc_test,logreg_auprc_test,rf_auroc_train,rf_auprc_train,rf_auroc_test,rf_auprc_test,pu_auroc_train,pu_auprc_train,pu_auroc_test,pu_auprc_test,train_prevalence,train_min_year_used,train_max_year_used,ablation_name
CVE-2025-5888,2025.0,,4.3,1,0,0,,['NVD'],NVD,1,"[""CWE-352"",""CWE-862""]",,2025-12-03 21:15:11.760000+00:00,4.3,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N,NETWORK,3.1,2.8,1.4,CWE-352 | CWE-862,jsnjfz,webstack-guns,False,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,1,,,CWE-352,2,93.0,0.0,,,0,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0.0003778421087190509,0.00016369110595388267,0.0,0.00023446707352393022,3.5571801724603416e-22,4.3,0.5051527403559678,0.6956882136851537,0.6129969654128044,0.10898562291037675,0.9999959519676677,0.9999971843955804,0.9820778936533945,0.9560944273516655,0.9999951423612011,0.9999966237191804,0.9703698883768803,0.9473844430480076,0.9996518692194098,0.9997987303498489,0.9723308350734394,0.9484094413164458,1.0,1.0,0.9676562102560765,0.943191449633458,0.9997522604212544,0.9998461646310505,0.9721178815860302,0.9483773478309203,0.5891987605135015,0,2024,single
CVE-2025-59029,2025.0,,5.3,1,0,0,,['NVD'],NVD,1,"[""CWE-617""]",,2025-12-09 18:36:53.557000+00:00,5.3,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,NETWORK,3.1,3.9,1.4,CWE-617,,,False,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,1,,,CWE-617,1,10.0,0.0,,,0,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0.0002206269564339891,0.0014895134877475386,0.0,0.0020055558371281567,8.937770239964437e-09,5.3,0.5051527403559678,0.6956882136851537,0.6129969654128044,0.10898562291037675,0.9999959519676677,0.9999971843955804,0.9820778936533945,0.9560944273516655,0.9999951423612011,0.9999966237191804,0.9703698883768803,0.9473844430480076,0.9996518692194098,0.9997987303498489,0.9723308350734394,0.9484094413164458,1.0,1.0,0.9676562102560765,0.943191449633458,0.9997522604212544,0.9998461646310505,0.9721178815860302,0.9483773478309203,0.5891987605135015,0,2024,single
CVE-2025-59030,2025.0,,7.5,1,0,0,,['NVD'],NVD,1,"[""CWE-276""]",,2025-12-09 18:36:53.557000+00:00,7.5,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,NETWORK,3.1,3.9,3.6,CWE-276,,,False,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,1,,,CWE-276,1,11.0,0.0,,,0,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0.00021781963005196303,0.0047415500304402655,0.0,0.006649068600859563,2.9374186142310404e-05,7.5,0.5051527403559678,0.6956882136851537,0.6129969654128044,0.10898562291037675,0.9999959519676677,0.9999971843955804,0.9820778936533945,0.9560944273516655,0.9999951423612011,0.9999966237191804,0.9703698883768803,0.9473844430480076,0.9996518692194098,0.9997987303498489,0.9723308350734394,0.9484094413164458,1.0,1.0,0.9676562102560765,0.943191449633458,0.9997522604212544,0.9998461646310505,0.9721178815860302,0.9483773478309203,0.5891987605135015,0,2024,single
CVE-2025-59048,2025.0,2025-12-09 07:49:53+00:00,8.1,1,1,0,,"['NVD', 'JVN']","NVD,JVN",2,"[""CWE-694"",""CWE-863""]",,2025-12-05 00:33:07.590000+00:00,8.1,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:N,NETWORK,3.1,2.8,5.2,CWE-694 | CWE-863,openbao,aws_plugin,False,2025-12-09 07:49:53+00:00,8.1,High,,,,,,,,,,,,,2025-12-09 07:49:53+00:00,0,0,0,,0.0,0.0,,2,,,CWE-694,2,1.0,0.0,,,0,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0.0002944188308902085,1.6312441560780556e-07,0.0,2.750708477567294e-07,7.905642782214159e-05,8.1,0.5051527403559678,0.6956882136851537,0.6129969654128044,0.10898562291037675,0.9999959519676677,0.9999971843955804,0.9820778936533945,0.9560944273516655,0.9999951423612011,0.9999966237191804,0.9703698883768803,0.9473844430480076,0.9996518692194098,0.9997987303498489,0.9723308350734394,0.9484094413164458,1.0,1.0,0.9676562102560765,0.943191449633458,0.9997522604212544,0.9998461646310505,0.9721178815860302,0.9483773478309203,0.5891987605135015,0,2024,single
CVE-2025-59088,2025.0,,8.6,1,0,0,,['NVD'],NVD,1,"[""CWE-918""]",,2025-12-09 23:15:49.747000+00:00,8.6,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:N/A:N,NETWORK,3.1,3.9,4.0,CWE-918,,,False,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,1,,,CWE-918,1,32.0,0.0,,,0,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0.00038681476144120097,0.006231354523821144,0.0016666666666666668,0.008811437024359327,0.00301118132784893,8.6,0.5051527403559678,0.6956882136851537,0.6129969654128044,0.10898562291037675,0.9999959519676677,0.9999971843955804,0.9820778936533945,0.9560944273516655,0.9999951423612011,0.9999966237191804,0.9703698883768803,0.9473844430480076,0.9996518692194098,0.9997987303498489,0.9723308350734394,0.9484094413164458,1.0,1.0,0.9676562102560765,0.943191449633458,0.9997522604212544,0.9998461646310505,0.9721178815860302,0.9483773478309203,0.5891987605135015,0,2024,single
CVE-2025-59089,2025.0,,5.9,1,0,0,,['NVD'],NVD,1,"[""CWE-770""]",,2025-12-09 23:15:49.910000+00:00,5.9,MEDIUM,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H,NETWORK,3.1,2.2,3.6,CWE-770,,,False,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,1,,,CWE-770,1,22.0,0.0,,,0,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0.0002206269564339891,0.0017158971288997783,0.0,0.0023208239194607385,3.1513270646411033e-07,5.9,0.5051527403559678,0.6956882136851537,0.6129969654128044,0.10898562291037675,0.9999959519676677,0.9999971843955804,0.9820778936533945,0.9560944273516655,0.9999951423612011,0.9999966237191804,0.9703698883768803,0.9473844430480076,0.9996518692194098,0.9997987303498489,0.9723308350734394,0.9484094413164458,1.0,1.0,0.9676562102560765,0.943191449633458,0.9997522604212544,0.9998461646310505,0.9721178815860302,0.9483773478309203,0.5891987605135015,0,2024,single
CVE-2025-59110,2025.0,,6.5,1,0,0,,['NVD'],NVD,1,"[""CWE-352""]",,2025-12-05 13:16:03.017000+00:00,6.5,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:H/A:N,NETWORK,3.1,2.8,3.6,CWE-352,windu,windu_cms,False,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,1,,,CWE-352,1,93.0,0.0,,,0,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0.000271112221525982,0.0008205862074200491,0.0,0.001077536787796107,3.368905827548074e-08,6.5,0.5051527403559678,0.6956882136851537,0.6129969654128044,0.10898562291037675,0.9999959519676677,0.9999971843955804,0.9820778936533945,0.9560944273516655,0.9999951423612011,0.9999966237191804,0.9703698883768803,0.9473844430480076,0.9996518692194098,0.9997987303498489,0.9723308350734394,0.9484094413164458,1.0,1.0,0.9676562102560765,0.943191449633458,0.9997522604212544,0.9998461646310505,0.9721178815860302,0.9483773478309203,0.5891987605135015,0,2024,single
CVE-2025-59111,2025.0,,6.5,1,0,0,,['NVD'],NVD,1,"[""CWE-863""]",,2025-12-05 13:16:03.203000+00:00,6.5,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:H/A:H,NETWORK,3.1,1.2,5.2,CWE-863,windu,windu_cms,False,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,1,,,CWE-863,1,21.0,0.0,,,0,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0.0002206269564339891,0.002398696696219465,0.0,0.003283275983656113,3.1292079859478465e-06,6.5,0.5051527403559678,0.6956882136851537,0.6129969654128044,0.10898562291037675,0.9999959519676677,0.9999971843955804,0.9820778936533945,0.9560944273516655,0.9999951423612011,0.9999966237191804,0.9703698883768803,0.9473844430480076,0.9996518692194098,0.9997987303498489,0.9723308350734394,0.9484094413164458,1.0,1.0,0.9676562102560765,0.943191449633458,0.9997522604212544,0.9998461646310505,0.9721178815860302,0.9483773478309203,0.5891987605135015,0,2024,single
CVE-2025-59112,2025.0,,6.5,1,0,0,,['NVD'],NVD,1,"[""CWE-352""]",,2025-12-05 13:16:03.360000+00:00,6.5,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:H/A:N,NETWORK,3.1,2.8,3.6,CWE-352,windu,windu_cms,False,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,1,,,CWE-352,1,93.0,0.0,,,0,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0.000271112221525982,0.0008205862074200491,0.0,0.001077536787796107,3.368905827548074e-08,6.5,0.5051527403559678,0.6956882136851537,0.6129969654128044,0.10898562291037675,0.9999959519676677,0.9999971843955804,0.9820778936533945,0.9560944273516655,0.9999951423612011,0.9999966237191804,0.9703698883768803,0.9473844430480076,0.9996518692194098,0.9997987303498489,0.9723308350734394,0.9484094413164458,1.0,1.0,0.9676562102560765,0.943191449633458,0.9997522604212544,0.9998461646310505,0.9721178815860302,0.9483773478309203,0.5891987605135015,0,2024,single
CVE-2025-59113,2025.0,,7.5,1,0,0,,['NVD'],NVD,1,"[""CWE-307""]",,2025-12-05 13:16:03.673000+00:00,7.5,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,3.1,3.9,3.6,CWE-307,windu,windu_cms,False,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,1,,,CWE-307,1,5.0,0.0,,,0,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0.00021781963005196303,0.00518329190350799,0.0,0.007292598662114988,2.686435944475136e-05,7.5,0.5051527403559678,0.6956882136851537,0.6129969654128044,0.10898562291037675,0.9999959519676677,0.9999971843955804,0.9820778936533945,0.9560944273516655,0.9999951423612011,0.9999966237191804,0.9703698883768803,0.9473844430480076,0.9996518692194098,0.9997987303498489,0.9723308350734394,0.9484094413164458,1.0,1.0,0.9676562102560765,0.943191449633458,0.9997522604212544,0.9998461646310505,0.9721178815860302,0.9483773478309203,0.5891987605135015,0,2024,single
CVE-2025-59114,2025.0,,6.5,1,0,0,,['NVD'],NVD,1,"[""CWE-352""]",,2025-12-05 13:16:03.910000+00:00,6.5,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:H/A:N,NETWORK,3.1,2.8,3.6,CWE-352,windu,windu_cms,False,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,1,,,CWE-352,1,93.0,0.0,,,0,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0.000271112221525982,0.0008205862074200491,0.0,0.001077536787796107,3.368905827548074e-08,6.5,0.5051527403559678,0.6956882136851537,0.6129969654128044,0.10898562291037675,0.9999959519676677,0.9999971843955804,0.9820778936533945,0.9560944273516655,0.9999951423612011,0.9999966237191804,0.9703698883768803,0.9473844430480076,0.9996518692194098,0.9997987303498489,0.9723308350734394,0.9484094413164458,1.0,1.0,0.9676562102560765,0.943191449633458,0.9997522604212544,0.9998461646310505,0.9721178815860302,0.9483773478309203,0.5891987605135015,0,2024,single
CVE-2025-59115,2025.0,,5.4,1,0,0,,['NVD'],NVD,1,"[""CWE-79""]",,2025-12-05 13:16:04.050000+00:00,5.4,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,NETWORK,3.1,2.3,2.7,CWE-79,windu,windu_cms,False,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,1,,,CWE-79,1,404.0,0.0,,,0,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0.000271112221525982,4.404630010600371e-06,0.0,4.721026156335248e-06,2.9349816309484026e-49,5.4,0.5051527403559678,0.6956882136851537,0.6129969654128044,0.10898562291037675,0.9999959519676677,0.9999971843955804,0.9820778936533945,0.9560944273516655,0.9999951423612011,0.9999966237191804,0.9703698883768803,0.9473844430480076,0.9996518692194098,0.9997987303498489,0.9723308350734394,0.9484094413164458,1.0,1.0,0.9676562102560765,0.943191449633458,0.9997522604212544,0.9998461646310505,0.9721178815860302,0.9483773478309203,0.5891987605135015,0,2024,single
CVE-2025-59116,2025.0,,5.3,1,0,0,,['NVD'],NVD,1,"[""CWE-204""]",,2025-12-05 13:16:04.333000+00:00,5.3,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,NETWORK,3.1,3.9,1.4,CWE-204,windu,windu_cms,False,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,1,,,CWE-204,1,9.0,0.0,,,0,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0.0002206269564339891,0.0015118698458025004,0.0,0.0020368308843625497,9.139646777440375e-09,5.3,0.5051527403559678,0.6956882136851537,0.6129969654128044,0.10898562291037675,0.9999959519676677,0.9999971843955804,0.9820778936533945,0.9560944273516655,0.9999951423612011,0.9999966237191804,0.9703698883768803,0.9473844430480076,0.9996518692194098,0.9997987303498489,0.9723308350734394,0.9484094413164458,1.0,1.0,0.9676562102560765,0.943191449633458,0.9997522604212544,0.9998461646310505,0.9721178815860302,0.9483773478309203,0.5891987605135015,0,2024,single
CVE-2025-59117,2025.0,,4.8,1,0,0,,['NVD'],NVD,1,"[""CWE-79""]",,2025-12-05 13:16:04.763000+00:00,4.8,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:N,NETWORK,3.1,1.7,2.7,CWE-79,windu,windu_cms,False,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,1,,,CWE-79,1,404.0,0.0,,,0,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0.000271112221525982,3.1960120669132187e-06,0.0,3.385996072404839e-06,1.091072766304788e-52,4.8,0.5051527403559678,0.6956882136851537,0.6129969654128044,0.10898562291037675,0.9999959519676677,0.9999971843955804,0.9820778936533945,0.9560944273516655,0.9999951423612011,0.9999966237191804,0.9703698883768803,0.9473844430480076,0.9996518692194098,0.9997987303498489,0.9723308350734394,0.9484094413164458,1.0,1.0,0.9676562102560765,0.943191449633458,0.9997522604212544,0.9998461646310505,0.9721178815860302,0.9483773478309203,0.5891987605135015,0,2024,single
CVE-2025-59132,2025.0,,4.3,1,0,1,,"['NVD', 'EUVD']","NVD,EUVD",2,"[""CWE-352""]",,2025-12-11 20:16:12.710000+00:00,4.3,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N,NETWORK,3.1,2.8,1.4,CWE-352,,,False,,,,,,,4.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N,3.1,0.01,Patchstack,,,,,,0,0,0,,,0.0,,2,,,CWE-352,1,93.0,0.0,,,0,,,,,,,,,0,,,,,,,,,0.01,,1,0,0,0,0,0,0,,,0,0.000271112221525982,3.4703492137786563e-09,0.0,4.76790985202931e-09,6.703115695478763e-48,4.3,0.5051527403559678,0.6956882136851537,0.6129969654128044,0.10898562291037675,0.9999959519676677,0.9999971843955804,0.9820778936533945,0.9560944273516655,0.9999951423612011,0.9999966237191804,0.9703698883768803,0.9473844430480076,0.9996518692194098,0.9997987303498489,0.9723308350734394,0.9484094413164458,1.0,1.0,0.9676562102560765,0.943191449633458,0.9997522604212544,0.9998461646310505,0.9721178815860302,0.9483773478309203,0.5891987605135015,0,2024,single
CVE-2025-59230,2025.0,2025-10-14 00:00:00+00:00,7.8,1,0,0,,"['NVD', 'KEV']","NVD,KEV",2,"[""CWE-284""]",,2025-12-03 13:47:09.720000+00:00,7.8,HIGH,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,LOCAL,3.1,1.8,5.9,CWE-284,microsoft,windows_10_1507 | windows_10_1607 | windows_10_1809 | windows_10_21h2 | windows_10_22h2 | windows_11_22h2 | windows_11_23h2 | windows_11_24h2 | windows_11_25h2 | windows_server_2008 | windows_server_2012 | windows_server_2016 | windows_server_2019 | windows_server_2022 | windows_server_2022_23h2 | windows_server_2025,True,,,,,,,,,,,,2025-10-14 00:00:00+00:00,2025-11-04 00:00:00+00:00,Unknown,,2025-10-14 00:00:00+00:00,1,0,0,0.0,,0.0,,1,,,CWE-284,1,63.0,0.015873015873015872,,,0,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0.0002765992539934814,0.0025678802647943052,0.0,0.003516774569550366,0.00010696874323934273,7.8,0.5051527403559678,0.6956882136851537,0.6129969654128044,0.10898562291037675,0.9999959519676677,0.9999971843955804,0.9820778936533945,0.9560944273516655,0.9999951423612011,0.9999966237191804,0.9703698883768803,0.9473844430480076,0.9996518692194098,0.9997987303498489,0.9723308350734394,0.9484094413164458,1.0,1.0,0.9676562102560765,0.943191449633458,0.9997522604212544,0.9998461646310505,0.9721178815860302,0.9483773478309203,0.5891987605135015,0,2024,single
CVE-2025-59252,2025.0,,9.3,1,0,0,,['NVD'],NVD,1,"[""CWE-77""]",,2025-12-11 20:16:20.943000+00:00,9.3,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:L/A:N,NETWORK,3.1,3.9,4.7,CWE-77,microsoft,365_word_copilot,False,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,1,,,CWE-77,1,35.0,0.0,,,0,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0.004711155313998461,0.008641858563788279,0.015,0.01235095656540426,0.006909561924510003,9.3,0.5051527403559678,0.6956882136851537,0.6129969654128044,0.10898562291037675,0.9999959519676677,0.9999971843955804,0.9820778936533945,0.9560944273516655,0.9999951423612011,0.9999966237191804,0.9703698883768803,0.9473844430480076,0.9996518692194098,0.9997987303498489,0.9723308350734394,0.9484094413164458,1.0,1.0,0.9676562102560765,0.943191449633458,0.9997522604212544,0.9998461646310505,0.9721178815860302,0.9483773478309203,0.5891987605135015,0,2024,single
CVE-2025-59272,2025.0,,9.3,1,0,0,,['NVD'],NVD,1,"[""CWE-77""]",,2025-12-11 20:16:22.240000+00:00,9.3,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:L/A:N,NETWORK,3.1,3.9,4.7,CWE-77,microsoft,365_copilot_chat,False,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,1,,,CWE-77,1,35.0,0.0,,,0,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0.004711155313998461,0.008641858563788279,0.015,0.01235095656540426,0.006909561924510003,9.3,0.5051527403559678,0.6956882136851537,0.6129969654128044,0.10898562291037675,0.9999959519676677,0.9999971843955804,0.9820778936533945,0.9560944273516655,0.9999951423612011,0.9999966237191804,0.9703698883768803,0.9473844430480076,0.9996518692194098,0.9997987303498489,0.9723308350734394,0.9484094413164458,1.0,1.0,0.9676562102560765,0.943191449633458,0.9997522604212544,0.9998461646310505,0.9721178815860302,0.9483773478309203,0.5891987605135015,0,2024,single
CVE-2025-59286,2025.0,,9.3,1,0,0,,['NVD'],NVD,1,"[""CWE-77""]",,2025-12-11 20:16:23.637000+00:00,9.3,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:L/A:N,NETWORK,3.1,3.9,4.7,CWE-77,microsoft,365_copilot_chat,False,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,1,,,CWE-77,1,35.0,0.0,,,0,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0.004711155313998461,0.008641858563788279,0.015,0.01235095656540426,0.006909561924510003,9.3,0.5051527403559678,0.6956882136851537,0.6129969654128044,0.10898562291037675,0.9999959519676677,0.9999971843955804,0.9820778936533945,0.9560944273516655,0.9999951423612011,0.9999966237191804,0.9703698883768803,0.9473844430480076,0.9996518692194098,0.9997987303498489,0.9723308350734394,0.9484094413164458,1.0,1.0,0.9676562102560765,0.943191449633458,0.9997522604212544,0.9998461646310505,0.9721178815860302,0.9483773478309203,0.5891987605135015,0,2024,single
CVE-2025-59287,2025.0,2025-10-24 00:00:00+00:00,,0,0,0,,['KEV'],KEV,1,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-24 00:00:00+00:00,2025-11-14 00:00:00+00:00,Unknown,,2025-10-24 00:00:00+00:00,1,0,0,0.0,,0.0,,0,,,,0,,,,,0,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0.9977032542228699,0.9953010883784421,1.0,0.9960474139792732,0.7416159671332087,,0.5051527403559678,0.6956882136851537,0.6129969654128044,0.10898562291037675,0.9999959519676677,0.9999971843955804,0.9820778936533945,0.9560944273516655,0.9999951423612011,0.9999966237191804,0.9703698883768803,0.9473844430480076,0.9996518692194098,0.9997987303498489,0.9723308350734394,0.9484094413164458,1.0,1.0,0.9676562102560765,0.943191449633458,0.9997522604212544,0.9998461646310505,0.9721178815860302,0.9483773478309203,0.5891987605135015,0,2024,single
CVE-2025-59390,2025.0,2025-12-09 05:38:17+00:00,9.8,1,1,0,,"['NVD', 'JVN']","NVD,JVN",2,"[""CWE-338""]",,2025-12-04 16:09:22.300000+00:00,9.8,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,NETWORK,3.1,3.9,5.9,CWE-338,apache,druid,False,2025-12-09 05:38:17+00:00,9.8,Critical,,,,,,,,,,,,,2025-12-09 05:38:17+00:00,0,0,0,,0.0,0.0,,2,,,CWE-338,1,1.0,0.0,,,0,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0.002436353825032711,6.263523349160123e-07,0.0,9.591107956706954e-07,0.008263188944164347,9.8,0.5051527403559678,0.6956882136851537,0.6129969654128044,0.10898562291037675,0.9999959519676677,0.9999971843955804,0.9820778936533945,0.9560944273516655,0.9999951423612011,0.9999966237191804,0.9703698883768803,0.9473844430480076,0.9996518692194098,0.9997987303498489,0.9723308350734394,0.9484094413164458,1.0,1.0,0.9676562102560765,0.943191449633458,0.9997522604212544,0.9998461646310505,0.9721178815860302,0.9483773478309203,0.5891987605135015,0,2024,single
CVE-2025-59391,2025.0,,6.5,1,0,0,,['NVD'],NVD,1,"[""CWE-125""]",,2025-12-08 18:26:19.900000+00:00,6.5,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:L,NETWORK,3.1,3.9,2.5,CWE-125,,,False,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,1,,,CWE-125,1,114.0,0.0,,,0,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0.000271112221525982,0.000599993600682532,0.0,0.000778308689099021,4.088852747580799e-09,6.5,0.5051527403559678,0.6956882136851537,0.6129969654128044,0.10898562291037675,0.9999959519676677,0.9999971843955804,0.9820778936533945,0.9560944273516655,0.9999951423612011,0.9999966237191804,0.9703698883768803,0.9473844430480076,0.9996518692194098,0.9997987303498489,0.9723308350734394,0.9484094413164458,1.0,1.0,0.9676562102560765,0.943191449633458,0.9997522604212544,0.9998461646310505,0.9721178815860302,0.9483773478309203,0.5891987605135015,0,2024,single
CVE-2025-59414,2025.0,,3.1,1,0,0,,['NVD'],NVD,1,"[""CWE-22""]",,2025-12-03 18:47:40.983000+00:00,3.1,LOW,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:L/I:N/A:N,NETWORK,3.1,1.6,1.4,CWE-22,nuxt,nuxt,False,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,1,,,CWE-22,1,78.0,0.01282051282051282,,,0,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0.000271112221525982,0.00016681234088395495,0.0,0.00020693379968713427,1.0829156031614132e-20,3.1,0.5051527403559678,0.6956882136851537,0.6129969654128044,0.10898562291037675,0.9999959519676677,0.9999971843955804,0.9820778936533945,0.9560944273516655,0.9999951423612011,0.9999966237191804,0.9703698883768803,0.9473844430480076,0.9996518692194098,0.9997987303498489,0.9723308350734394,0.9484094413164458,1.0,1.0,0.9676562102560765,0.943191449633458,0.9997522604212544,0.9998461646310505,0.9721178815860302,0.9483773478309203,0.5891987605135015,0,2024,single
CVE-2025-59516,2025.0,,7.8,1,0,1,,"['NVD', 'EUVD']","NVD,EUVD",2,"[""CWE-306"",""CWE-73""]",,2025-12-09 18:36:29.050000+00:00,7.8,HIGH,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,LOCAL,3.1,1.8,5.9,CWE-306 | CWE-73,,,False,,,,,,,7.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,3.1,0.15,microsoft,,,,,,0,0,0,,,0.0,,2,,,CWE-306,2,47.0,0.0425531914893617,,,0,,,,,,,,,0,,,,,,,,,0.15,,1,0,0,0,0,0,0,,,0,0.00046589449630118906,2.3915734507575866e-08,0.008333333333333333,4.167534715389913e-08,1.519846039093591e-37,7.8,0.5051527403559678,0.6956882136851537,0.6129969654128044,0.10898562291037675,0.9999959519676677,0.9999971843955804,0.9820778936533945,0.9560944273516655,0.9999951423612011,0.9999966237191804,0.9703698883768803,0.9473844430480076,0.9996518692194098,0.9997987303498489,0.9723308350734394,0.9484094413164458,1.0,1.0,0.9676562102560765,0.943191449633458,0.9997522604212544,0.9998461646310505,0.9721178815860302,0.9483773478309203,0.5891987605135015,0,2024,single
